,time,timeCheck,next_opportunity_time,rollangle,omega,errorAngle,controlTorque
1016,2023-06-12 22:20:19.800000+00:00,,,,,,
1017,2023-06-12 22:20:21.600000+00:00,,,,,,
1018,2023-06-12 22:20:23.400000+00:00,,,,,,
1019,2023-06-12 22:20:25.200000+00:00,,,,,,
1020,2023-06-12 22:20:27+00:00,,,,,,
1021,2023-06-12 22:20:28.800000+00:00,,,,,,
1022,2023-06-12 22:20:30.600000+00:00,,,,,,
1023,2023-06-12 22:20:32.400000+00:00,,,,,,
1024,2023-06-12 22:20:34.200000+00:00,,,,,,
1025,2023-06-12 22:20:36+00:00,,,,,,
1026,2023-06-12 22:20:37.800000+00:00,,,,,,
1027,2023-06-12 22:20:39.600000+00:00,,,,,,
1028,2023-06-12 22:20:41.400000+00:00,,,,,,
1029,2023-06-12 22:20:43.200000+00:00,,,,,,
1030,2023-06-12 22:20:45+00:00,,,,,,
1031,2023-06-12 22:20:46.800000+00:00,,,,,,
1032,2023-06-12 22:20:48.600000+00:00,,,,,,
1033,2023-06-12 22:20:50.400000+00:00,,,,,,
1034,2023-06-12 22:20:52.200000+00:00,,,,,,
1035,2023-06-12 22:20:54+00:00,,,,,,
1036,2023-06-12 22:20:55.800000+00:00,,,,,,
1037,2023-06-12 22:20:57.600000+00:00,,,,,,
1038,2023-06-12 22:20:59.400000+00:00,,,,,,
1039,2023-06-12 22:21:01.200000+00:00,,,,,,
1040,2023-06-12 22:21:03+00:00,,,,,,
1041,2023-06-12 22:21:04.800000+00:00,,,,,,
1042,2023-06-12 22:21:06.600000+00:00,,,,,,
1043,2023-06-12 22:21:08.400000+00:00,,,,,,
1044,2023-06-12 22:21:10.200000+00:00,,,,,,
1045,2023-06-12 22:21:12+00:00,,,,,,
1046,2023-06-12 22:21:13.800000+00:00,,,,,,
1047,2023-06-12 22:21:15.600000+00:00,,,,,,
1048,2023-06-12 22:21:17.400000+00:00,,,,,,
1049,2023-06-12 22:21:19.200000+00:00,,,,,,
1050,2023-06-12 22:21:21+00:00,,,,,,
1051,2023-06-12 22:21:22.800000+00:00,,,,,,
1052,2023-06-12 22:21:24.600000+00:00,,,,,,
1053,2023-06-12 22:21:26.400000+00:00,,,,,,
1054,2023-06-12 22:21:28.200000+00:00,,,,,,
1055,2023-06-12 22:21:30+00:00,,,,,,
1056,2023-06-12 22:21:31.800000+00:00,,,,,,
1057,2023-06-12 22:21:33.600000+00:00,,,,,,
1058,2023-06-12 22:21:35.400000+00:00,,,,,,
1059,2023-06-12 22:21:37.200000+00:00,,,,,,
1060,2023-06-12 22:21:39+00:00,,,,,,
1061,2023-06-12 22:21:40.800000+00:00,,,,,,
1062,2023-06-12 22:21:42.600000+00:00,,,,,,
1063,2023-06-12 22:21:44.400000+00:00,,,,,,
1064,2023-06-12 22:21:46.200000+00:00,,,,,,
1065,2023-06-12 22:21:48+00:00,,,,,,
1066,2023-06-12 22:21:49.800000+00:00,,,,,,
1067,2023-06-12 22:21:51.600000+00:00,,,,,,
1068,2023-06-12 22:21:53.400000+00:00,,,,,,
1069,2023-06-12 22:21:55.200000+00:00,,,,,,
1070,2023-06-12 22:21:57+00:00,,,,,,
1071,2023-06-12 22:21:58.800000+00:00,,,,,,
1072,2023-06-12 22:22:00.600000+00:00,,,,,,
1073,2023-06-12 22:22:02.400000+00:00,,,,,,
1074,2023-06-12 22:22:04.200000+00:00,,,,,,
1075,2023-06-12 22:22:06+00:00,,,,,,
1076,2023-06-12 22:22:07.800000+00:00,,,,,,
1077,2023-06-12 22:22:09.600000+00:00,,,,,,
1078,2023-06-12 22:22:11.400000+00:00,,,,,,
1079,2023-06-12 22:22:13.200000+00:00,,,,,,
1080,2023-06-12 22:22:15+00:00,,,,,,
1081,2023-06-12 22:22:16.800000+00:00,,,,,,
1082,2023-06-12 22:22:18.600000+00:00,,,,,,
1083,2023-06-12 22:22:20.400000+00:00,,,,,,
1084,2023-06-12 22:22:22.200000+00:00,,,,,,
1085,2023-06-12 22:22:24+00:00,,,,,,
1086,2023-06-12 22:22:25.800000+00:00,,,,,,
1087,2023-06-12 22:22:27.600000+00:00,,,,,,
1088,2023-06-12 22:22:29.400000+00:00,,,,,,
1089,2023-06-12 22:22:31.200000+00:00,,,,,,
1090,2023-06-12 22:22:33+00:00,,,,,,
1091,2023-06-12 22:22:34.800000+00:00,,,,,,
1092,2023-06-12 22:22:36.600000+00:00,,,,,,
1093,2023-06-12 22:22:38.400000+00:00,,,,,,
1094,2023-06-12 22:22:40.200000+00:00,,,,,,
1095,2023-06-12 22:22:42+00:00,,,,,,
1096,2023-06-12 22:22:43.800000+00:00,,,,,,
1097,2023-06-12 22:22:45.600000+00:00,,,,,,
1098,2023-06-12 22:22:47.400000+00:00,,,,,,
1099,2023-06-12 22:22:49.200000+00:00,,,,,,
1100,2023-06-12 22:22:51+00:00,,,,,,
1101,2023-06-12 22:22:52.800000+00:00,,,,,,
1102,2023-06-12 22:22:54.600000+00:00,,,,,,
1103,2023-06-12 22:22:56.400000+00:00,,,,,,
1104,2023-06-12 22:22:58.200000+00:00,,,,,,
1105,2023-06-12 22:23:00+00:00,,,,,,
1106,2023-06-12 22:23:01.800000+00:00,,,,,,
1107,2023-06-12 22:23:03.600000+00:00,,,,,,
1108,2023-06-12 22:23:05.400000+00:00,,,,,,
1109,2023-06-12 22:23:07.200000+00:00,,,,,,
1110,2023-06-12 22:23:09+00:00,,,,,,
1111,2023-06-12 22:23:10.800000+00:00,,,,,,
1112,2023-06-12 22:23:12.600000+00:00,,,,,,
1113,2023-06-12 22:23:14.400000+00:00,,,,,,
1114,2023-06-12 22:23:16.200000+00:00,,,,,,
1115,2023-06-12 22:23:18+00:00,,,,,,
1116,2023-06-12 22:23:19.800000+00:00,,,,,,
1117,2023-06-12 22:23:21.600000+00:00,,,,,,
1118,2023-06-12 22:23:23.400000+00:00,,,,,,
1119,2023-06-12 22:23:25.200000+00:00,,,,,,
1120,2023-06-12 22:23:27+00:00,,,,,,
1121,2023-06-12 22:23:28.800000+00:00,,,,,,
1122,2023-06-12 22:23:30.600000+00:00,,,,,,
1123,2023-06-12 22:23:32.400000+00:00,,,,,,
1124,2023-06-12 22:23:34.200000+00:00,,,,,,
1125,2023-06-12 22:23:36+00:00,,,,,,
1126,2023-06-12 22:23:37.800000+00:00,,,,,,
1127,2023-06-12 22:23:39.600000+00:00,,,,,,
1128,2023-06-12 22:23:41.400000+00:00,,,,,,
1129,2023-06-12 22:23:43.200000+00:00,,,,,,
1130,2023-06-12 22:23:45+00:00,,,,,,
1131,2023-06-12 22:23:46.800000+00:00,,,,,,
1132,2023-06-12 22:23:48.600000+00:00,,,,,,
1133,2023-06-12 22:23:50.400000+00:00,,,,,,
1134,2023-06-12 22:23:52.200000+00:00,,,,,,
1135,2023-06-12 22:23:54+00:00,,,,,,
1136,2023-06-12 22:23:55.800000+00:00,,,,,,
1137,2023-06-12 22:23:57.600000+00:00,,,,,,
1138,2023-06-12 22:23:59.400000+00:00,,,,,,
1139,2023-06-12 22:24:01.200000+00:00,,,,,,
1140,2023-06-12 22:24:03+00:00,,,,,,
1141,2023-06-12 22:24:04.800000+00:00,,,,,,
1142,2023-06-12 22:24:06.600000+00:00,,,,,,
1143,2023-06-12 22:24:08.400000+00:00,,,,,,
1144,2023-06-12 22:24:10.200000+00:00,,,,,,
1145,2023-06-12 22:24:12+00:00,,,,,,
1146,2023-06-12 22:24:13.800000+00:00,,,,,,
1147,2023-06-12 22:24:15.600000+00:00,,,,,,
1148,2023-06-12 22:24:17.400000+00:00,,,,,,
1149,2023-06-12 22:24:19.200000+00:00,,,,,,
1150,2023-06-12 22:24:21+00:00,,,,,,
1151,2023-06-12 22:24:22.800000+00:00,,,,,,
1152,2023-06-12 22:24:24.600000+00:00,,,,,,
1153,2023-06-12 22:24:26.400000+00:00,,,,,,
1154,2023-06-12 22:24:28.200000+00:00,,,,,,
1155,2023-06-12 22:24:30+00:00,,,,,,
1156,2023-06-12 22:24:31.800000+00:00,,,,,,
1157,2023-06-12 22:24:33.600000+00:00,,,,,,
1158,2023-06-12 22:24:35.400000+00:00,,,,,,
1159,2023-06-12 22:24:37.200000+00:00,,,,,,
1160,2023-06-12 22:24:39+00:00,,,,,,
1161,2023-06-12 22:24:40.800000+00:00,,,,,,
1162,2023-06-12 22:24:42.600000+00:00,,,,,,
1163,2023-06-12 22:24:44.400000+00:00,,,,,,
1164,2023-06-12 22:24:46.200000+00:00,,,,,,
1165,2023-06-12 22:24:48+00:00,,,,,,
1166,2023-06-12 22:24:49.800000+00:00,,,,,,
1167,2023-06-12 22:24:51.600000+00:00,,,,,,
1168,2023-06-12 22:24:53.400000+00:00,,,,,,
1169,2023-06-12 22:24:55.200000+00:00,,,,,,
1170,2023-06-12 22:24:57+00:00,,,,,,
1171,2023-06-12 22:24:58.800000+00:00,,,,,,
1172,2023-06-12 22:25:00.600000+00:00,,,,,,
1173,2023-06-12 22:25:02.400000+00:00,,,,,,
1174,2023-06-12 22:25:04.200000+00:00,,,,,,
1175,2023-06-12 22:25:06+00:00,,,,,,
1176,2023-06-12 22:25:07.800000+00:00,,,,,,
1177,2023-06-12 22:25:09.600000+00:00,,,,,,
1178,2023-06-12 22:25:11.400000+00:00,,,,,,
1179,2023-06-12 22:25:13.200000+00:00,,,,,,
1180,2023-06-12 22:25:15+00:00,,,,,,
1181,2023-06-12 22:25:16.800000+00:00,,,,,,
1182,2023-06-12 22:25:18.600000+00:00,,,,,,
1183,2023-06-12 22:25:20.400000+00:00,,,,,,
1184,2023-06-12 22:25:22.200000+00:00,,,,,,
1185,2023-06-12 22:25:24+00:00,,,,,,
1186,2023-06-12 22:25:25.800000+00:00,,,,,,
1187,2023-06-12 22:25:27.600000+00:00,,,,,,
1188,2023-06-12 22:25:29.400000+00:00,,,,,,
1189,2023-06-12 22:25:31.200000+00:00,,,,,,
1190,2023-06-12 22:25:33+00:00,,,,,,
1191,2023-06-12 22:25:34.800000+00:00,,,,,,
1192,2023-06-12 22:25:36.600000+00:00,,,,,,
1193,2023-06-12 22:25:38.400000+00:00,,,,,,
1194,2023-06-12 22:25:40.200000+00:00,,,,,,
1195,2023-06-12 22:25:42+00:00,,,,,,
1196,2023-06-12 22:25:43.800000+00:00,,,,,,
1197,2023-06-12 22:25:45.600000+00:00,,,,,,
1198,2023-06-12 22:25:47.400000+00:00,,,,,,
1199,2023-06-12 22:25:49.200000+00:00,,,,,,
1200,2023-06-12 22:25:51+00:00,,,,,,
1201,2023-06-12 22:25:52.800000+00:00,,,,,,
1202,2023-06-12 22:25:54.600000+00:00,,,,,,
1203,2023-06-12 22:25:56.400000+00:00,,,,,,
1204,2023-06-12 22:25:58.200000+00:00,,,,,,
1205,2023-06-12 22:26:00+00:00,,,,,,
1206,2023-06-12 22:26:01.800000+00:00,,,,,,
1207,2023-06-12 22:26:03.600000+00:00,,,,,,
1208,2023-06-12 22:26:05.400000+00:00,,,,,,
1209,2023-06-12 22:26:07.200000+00:00,,,,,,
1210,2023-06-12 22:26:09+00:00,,,,,,
1211,2023-06-12 22:26:10.800000+00:00,,,,,,
1212,2023-06-12 22:26:12.600000+00:00,,,,,,
1213,2023-06-12 22:26:14.400000+00:00,,,,,,
1214,2023-06-12 22:26:16.200000+00:00,,,,,,
1215,2023-06-12 22:26:18+00:00,,,,,,
1216,2023-06-12 22:26:19.800000+00:00,,,,,,
1217,2023-06-12 22:26:21.600000+00:00,,,,,,
1218,2023-06-12 22:26:23.400000+00:00,,,,,,
1219,2023-06-12 22:26:25.200000+00:00,,,,,,
1220,2023-06-12 22:26:27+00:00,,,,,,
1221,2023-06-12 22:26:28.800000+00:00,,,,,,
1222,2023-06-12 22:26:30.600000+00:00,,,,,,
1223,2023-06-12 22:26:32.400000+00:00,,,,,,
1224,2023-06-12 22:26:34.200000+00:00,,,,,,
1225,2023-06-12 22:26:36+00:00,,,,,,
1226,2023-06-12 22:26:37.800000+00:00,,,,,,
1227,2023-06-12 22:26:39.600000+00:00,,,,,,
1228,2023-06-12 22:26:41.400000+00:00,,,,,,
1229,2023-06-12 22:26:43.200000+00:00,,,,,,
1230,2023-06-12 22:26:45+00:00,,,,,,
1231,2023-06-12 22:26:46.800000+00:00,,,,,,
1232,2023-06-12 22:26:48.600000+00:00,,,,,,
1233,2023-06-12 22:26:50.400000+00:00,,,,,,
1234,2023-06-12 22:26:52.200000+00:00,,,,,,
1235,2023-06-12 22:26:54+00:00,,,,,,
1236,2023-06-12 22:26:55.800000+00:00,,,,,,
1237,2023-06-12 22:26:57.600000+00:00,,,,,,
1238,2023-06-12 22:26:59.400000+00:00,,,,,,
1239,2023-06-12 22:27:01.200000+00:00,,,,,,
1240,2023-06-12 22:27:03+00:00,,,,,,
1241,2023-06-12 22:27:04.800000+00:00,,,,,,
1242,2023-06-12 22:27:06.600000+00:00,,,,,,
1243,2023-06-12 22:27:08.400000+00:00,,,,,,
1244,2023-06-12 22:27:10.200000+00:00,,,,,,
1245,2023-06-12 22:27:12+00:00,,,,,,
1246,2023-06-12 22:27:13.800000+00:00,,,,,,
1247,2023-06-12 22:27:15.600000+00:00,,,,,,
1248,2023-06-12 22:27:17.400000+00:00,,,,,,
1249,2023-06-12 22:27:19.200000+00:00,,,,,,
1250,2023-06-12 22:27:21+00:00,,,,,,
1251,2023-06-12 22:27:22.800000+00:00,,,,,,
1252,2023-06-12 22:27:24.600000+00:00,,,,,,
1253,2023-06-12 22:27:26.400000+00:00,,,,,,
1254,2023-06-12 22:27:28.200000+00:00,,,,,,
1255,2023-06-12 22:27:30+00:00,,,,,,
1256,2023-06-12 22:27:31.800000+00:00,,,,,,
1257,2023-06-12 22:27:33.600000+00:00,,,,,,
1258,2023-06-12 22:27:35.400000+00:00,,,,,,
1259,2023-06-12 22:27:37.200000+00:00,,,,,,
1260,2023-06-12 22:27:39+00:00,,,,,,
1261,2023-06-12 22:27:40.800000+00:00,,,,,,
1262,2023-06-12 22:27:42.600000+00:00,,,,,,
1263,2023-06-12 22:27:44.400000+00:00,,,,,,
1264,2023-06-12 22:27:46.200000+00:00,,,,,,
1265,2023-06-12 22:27:48+00:00,,,,,,
1266,2023-06-12 22:27:49.800000+00:00,,,,,,
1267,2023-06-12 22:27:51.600000+00:00,,,,,,
1268,2023-06-12 22:27:53.400000+00:00,,,,,,
1269,2023-06-12 22:27:55.200000+00:00,,,,,,
1270,2023-06-12 22:27:57+00:00,,,,,,
1271,2023-06-12 22:27:58.800000+00:00,,,,,,
1272,2023-06-12 22:28:00.600000+00:00,,,,,,
1273,2023-06-12 22:28:02.400000+00:00,,,,,,
1274,2023-06-12 22:28:04.200000+00:00,,,,,,
1275,2023-06-12 22:28:06+00:00,,,,,,
1276,2023-06-12 22:28:07.800000+00:00,,,,,,
1277,2023-06-12 22:28:09.600000+00:00,,,,,,
1278,2023-06-12 22:28:11.400000+00:00,,,,,,
1279,2023-06-12 22:28:13.200000+00:00,,,,,,
1280,2023-06-12 22:28:15+00:00,,,,,,
1281,2023-06-12 22:28:16.800000+00:00,,,,,,
1282,2023-06-12 22:28:18.600000+00:00,,,,,,
1283,2023-06-12 22:28:20.400000+00:00,,,,,,
1284,2023-06-12 22:28:22.200000+00:00,,,,,,
1285,2023-06-12 22:28:24+00:00,,,,,,
1286,2023-06-12 22:28:25.800000+00:00,,,,,,
1287,2023-06-12 22:28:27.600000+00:00,,,,,,
1288,2023-06-12 22:28:29.400000+00:00,,,,,,
1289,2023-06-12 22:28:31.200000+00:00,,,,,,
1290,2023-06-12 22:28:33+00:00,,,,,,
1291,2023-06-12 22:28:34.800000+00:00,,,,,,
1292,2023-06-12 22:28:36.600000+00:00,,,,,,
1293,2023-06-12 22:28:38.400000+00:00,,,,,,
1294,2023-06-12 22:28:40.200000+00:00,,,,,,
1295,2023-06-12 22:28:42+00:00,,,,,,
1296,2023-06-12 22:28:43.800000+00:00,,,,,,
1297,2023-06-12 22:28:45.600000+00:00,,,,,,
1298,2023-06-12 22:28:47.400000+00:00,,,,,,
1299,2023-06-12 22:28:49.200000+00:00,,,,,,
1300,2023-06-12 22:28:51+00:00,,,,,,
1301,2023-06-12 22:28:52.800000+00:00,,,,,,
1302,2023-06-12 22:28:54.600000+00:00,,,,,,
1303,2023-06-12 22:28:56.400000+00:00,,,,,,
1304,2023-06-12 22:28:58.200000+00:00,,,,,,
1305,2023-06-12 22:29:00+00:00,,,,,,
1306,2023-06-12 22:29:01.800000+00:00,,,,,,
1307,2023-06-12 22:29:03.600000+00:00,,,,,,
1308,2023-06-12 22:29:05.400000+00:00,,,,,,
1309,2023-06-12 22:29:07.200000+00:00,,,,,,
1310,2023-06-12 22:29:09+00:00,,,,,,
1311,2023-06-12 22:29:10.800000+00:00,,,,,,
1312,2023-06-12 22:29:12.600000+00:00,,,,,,
1313,2023-06-12 22:29:14.400000+00:00,,,,,,
1314,2023-06-12 22:29:16.200000+00:00,,,,,,
1315,2023-06-12 22:29:18+00:00,,,,,,
1316,2023-06-12 22:29:19.800000+00:00,,,,,,
1317,2023-06-12 22:29:21.600000+00:00,,,,,,
1318,2023-06-12 22:29:23.400000+00:00,,,,,,
1319,2023-06-12 22:29:25.200000+00:00,,,,,,
1320,2023-06-12 22:29:27+00:00,,,,,,
1321,2023-06-12 22:29:28.800000+00:00,,,,,,
1322,2023-06-12 22:29:30.600000+00:00,,,,,,
1323,2023-06-12 22:29:32.400000+00:00,,,,,,
1324,2023-06-12 22:29:34.200000+00:00,,,,,,
1325,2023-06-12 22:29:36+00:00,,,,,,
1326,2023-06-12 22:29:37.800000+00:00,,,,,,
1327,2023-06-12 22:29:39.600000+00:00,,,,,,
1328,2023-06-12 22:29:41.400000+00:00,,,,,,
1329,2023-06-12 22:29:43.200000+00:00,,,,,,
1330,2023-06-12 22:29:45+00:00,,,,,,
1331,2023-06-12 22:29:46.800000+00:00,,,,,,
1332,2023-06-12 22:29:48.600000+00:00,,,,,,
1333,2023-06-12 22:29:50.400000+00:00,,,,,,
1334,2023-06-12 22:29:52.200000+00:00,,,,,,
1335,2023-06-12 22:29:54+00:00,,,,,,
1336,2023-06-12 22:29:55.800000+00:00,,,,,,
1337,2023-06-12 22:29:57.600000+00:00,,,,,,
1338,2023-06-12 22:29:59.400000+00:00,,,,,,
1339,2023-06-12 22:30:01.200000+00:00,,,,,,
1340,2023-06-12 22:30:03+00:00,,,,,,
1341,2023-06-12 22:30:04.800000+00:00,,,,,,
1342,2023-06-12 22:30:06.600000+00:00,,,,,,
1343,2023-06-12 22:30:08.400000+00:00,,,,,,
1344,2023-06-12 22:30:10.200000+00:00,,,,,,
1345,2023-06-12 22:30:12+00:00,,,,,,
1346,2023-06-12 22:30:13.800000+00:00,,,,,,
1347,2023-06-12 22:30:15.600000+00:00,,,,,,
1348,2023-06-12 22:30:17.400000+00:00,,,,,,
1349,2023-06-12 22:30:19.200000+00:00,,,,,,
1350,2023-06-12 22:30:21+00:00,,,,,,
1351,2023-06-12 22:30:22.800000+00:00,,,,,,
1352,2023-06-12 22:30:24.600000+00:00,,,,,,
1353,2023-06-12 22:30:26.400000+00:00,,,,,,
1354,2023-06-12 22:30:28.200000+00:00,,,,,,
1355,2023-06-12 22:30:30+00:00,,,,,,
1356,2023-06-12 22:30:31.800000+00:00,,,,,,
1357,2023-06-12 22:30:33.600000+00:00,,,,,,
1358,2023-06-12 22:30:35.400000+00:00,,,,,,
1359,2023-06-12 22:30:37.200000+00:00,,,,,,
1360,2023-06-12 22:30:39+00:00,,,,,,
1361,2023-06-12 22:30:40.800000+00:00,,,,,,
1362,2023-06-12 22:30:42.600000+00:00,,,,,,
1363,2023-06-12 22:30:44.400000+00:00,,,,,,
1364,2023-06-12 22:30:46.200000+00:00,,,,,,
1365,2023-06-12 22:30:48+00:00,,,,,,
1366,2023-06-12 22:30:49.800000+00:00,,,,,,
1367,2023-06-12 22:30:51.600000+00:00,,,,,,
1368,2023-06-12 22:30:53.400000+00:00,,,,,,
1369,2023-06-12 22:30:55.200000+00:00,,,,,,
1370,2023-06-12 22:30:57+00:00,,,,,,
1371,2023-06-12 22:30:58.800000+00:00,,,,,,
1372,2023-06-12 22:31:00.600000+00:00,,,,,,
1373,2023-06-12 22:31:02.400000+00:00,,,,,,
1374,2023-06-12 22:31:04.200000+00:00,,,,,,
1375,2023-06-12 22:31:06+00:00,,,,,,
1376,2023-06-12 22:31:07.800000+00:00,,,,,,
1377,2023-06-12 22:31:09.600000+00:00,,,,,,
1378,2023-06-12 22:31:11.400000+00:00,,,,,,
1379,2023-06-12 22:31:13.200000+00:00,,,,,,
1380,2023-06-12 22:31:15+00:00,,,,,,
1381,2023-06-12 22:31:16.800000+00:00,,,,,,
1382,2023-06-12 22:31:18.600000+00:00,,,,,,
1383,2023-06-12 22:31:20.400000+00:00,,,,,,
1384,2023-06-12 22:31:22.200000+00:00,,,,,,
1385,2023-06-12 22:31:24+00:00,,,,,,
1386,2023-06-12 22:31:25.800000+00:00,,,,,,
1387,2023-06-12 22:31:27.600000+00:00,,,,,,
1388,2023-06-12 22:31:29.400000+00:00,,,,,,
1389,2023-06-12 22:31:31.200000+00:00,,,,,,
1390,2023-06-12 22:31:33+00:00,,,,,,
1391,2023-06-12 22:31:34.800000+00:00,,,,,,
1392,2023-06-12 22:31:36.600000+00:00,,,,,,
1393,2023-06-12 22:31:38.400000+00:00,,,,,,
1394,2023-06-12 22:31:40.200000+00:00,,,,,,
1395,2023-06-12 22:31:42+00:00,,,,,,
1396,2023-06-12 22:31:43.800000+00:00,,,,,,
1397,2023-06-12 22:31:45.600000+00:00,,,,,,
1398,2023-06-12 22:31:47.400000+00:00,,,,,,
1399,2023-06-12 22:31:49.200000+00:00,,,,,,
1400,2023-06-12 22:31:51+00:00,,,,,,
1401,2023-06-12 22:31:52.800000+00:00,,,,,,
1402,2023-06-12 22:31:54.600000+00:00,,,,,,
1403,2023-06-12 22:31:56.400000+00:00,,,,,,
1404,2023-06-12 22:31:58.200000+00:00,,,,,,
1405,2023-06-12 22:32:00+00:00,,,,,,
1406,2023-06-12 22:32:01.800000+00:00,,,,,,
1407,2023-06-12 22:32:03.600000+00:00,,,,,,
1408,2023-06-12 22:32:05.400000+00:00,,,,,,
1409,2023-06-12 22:32:07.200000+00:00,,,,,,
1410,2023-06-12 22:32:09+00:00,,,,,,
1411,2023-06-12 22:32:10.800000+00:00,,,,,,
1412,2023-06-12 22:32:12.600000+00:00,,,,,,
1413,2023-06-12 22:32:14.400000+00:00,,,,,,
1414,2023-06-12 22:32:16.200000+00:00,,,,,,
1415,2023-06-12 22:32:18+00:00,,,,,,
1416,2023-06-12 22:32:19.800000+00:00,,,,,,
1417,2023-06-12 22:32:21.600000+00:00,,,,,,
1418,2023-06-12 22:32:23.400000+00:00,,,,,,
1419,2023-06-12 22:32:25.200000+00:00,,,,,,
1420,2023-06-12 22:32:27+00:00,,,,,,
1421,2023-06-12 22:32:28.800000+00:00,,,,,,
1422,2023-06-12 22:32:30.600000+00:00,,,,,,
1423,2023-06-12 22:32:32.400000+00:00,,,,,,
1424,2023-06-12 22:32:34.200000+00:00,,,,,,
1425,2023-06-12 22:32:36+00:00,,,,,,
1426,2023-06-12 22:32:37.800000+00:00,,,,,,
1427,2023-06-12 22:32:39.600000+00:00,,,,,,
1428,2023-06-12 22:32:41.400000+00:00,,,,,,
1429,2023-06-12 22:32:43.200000+00:00,,,,,,
1430,2023-06-12 22:32:45+00:00,,,,,,
1431,2023-06-12 22:32:46.800000+00:00,,,,,,
1432,2023-06-12 22:32:48.600000+00:00,,,,,,
1433,2023-06-12 22:32:50.400000+00:00,,,,,,
1434,2023-06-12 22:32:52.200000+00:00,,,,,,
1435,2023-06-12 22:32:54+00:00,,,,,,
1436,2023-06-12 22:32:55.800000+00:00,,,,,,
1437,2023-06-12 22:32:57.600000+00:00,,,,,,
1438,2023-06-12 22:32:59.400000+00:00,,,,,,
1439,2023-06-12 22:33:01.200000+00:00,,,,,,
1440,2023-06-12 22:33:03+00:00,,,,,,
1441,2023-06-12 22:33:04.800000+00:00,,,,,,
1442,2023-06-12 22:33:06.600000+00:00,,,,,,
1443,2023-06-12 22:33:08.400000+00:00,,,,,,
1444,2023-06-12 22:33:10.200000+00:00,,,,,,
1445,2023-06-12 22:33:12+00:00,,,,,,
1446,2023-06-12 22:33:13.800000+00:00,,,,,,
1447,2023-06-12 22:33:15.600000+00:00,,,,,,
1448,2023-06-12 22:33:17.400000+00:00,,,,,,
1449,2023-06-12 22:33:19.200000+00:00,,,,,,
1450,2023-06-12 22:33:21+00:00,,,,,,
1451,2023-06-12 22:33:22.800000+00:00,,,,,,
1452,2023-06-12 22:33:24.600000+00:00,,,,,,
1453,2023-06-12 22:33:26.400000+00:00,,,,,,
1454,2023-06-12 22:33:28.200000+00:00,,,,,,
1455,2023-06-12 22:33:30+00:00,,,,,,
1456,2023-06-12 22:33:31.800000+00:00,,,,,,
1457,2023-06-12 22:33:33.600000+00:00,,,,,,
1458,2023-06-12 22:33:35.400000+00:00,,,,,,
1459,2023-06-12 22:33:37.200000+00:00,,,,,,
1460,2023-06-12 22:33:39+00:00,,,,,,
1461,2023-06-12 22:33:40.800000+00:00,,,,,,
1462,2023-06-12 22:33:42.600000+00:00,,,,,,
1463,2023-06-12 22:33:44.400000+00:00,,,,,,
1464,2023-06-12 22:33:46.200000+00:00,,,,,,
1465,2023-06-12 22:33:48+00:00,,,,,,
1466,2023-06-12 22:33:49.800000+00:00,,,,,,
1467,2023-06-12 22:33:51.600000+00:00,,,,,,
1468,2023-06-12 22:33:53.400000+00:00,,,,,,
1469,2023-06-12 22:33:55.200000+00:00,,,,,,
1470,2023-06-12 22:33:57+00:00,,,,,,
1471,2023-06-12 22:33:58.800000+00:00,,,,,,
1472,2023-06-12 22:34:00.600000+00:00,,,,,,
1473,2023-06-12 22:34:02.400000+00:00,,,,,,
1474,2023-06-12 22:34:04.200000+00:00,,,,,,
1475,2023-06-12 22:34:06+00:00,,,,,,
1476,2023-06-12 22:34:07.800000+00:00,,,,,,
1477,2023-06-12 22:34:09.600000+00:00,,,,,,
1478,2023-06-12 22:34:11.400000+00:00,,,,,,
1479,2023-06-12 22:34:13.200000+00:00,,,,,,
1480,2023-06-12 22:34:15+00:00,,,,,,
1481,2023-06-12 22:34:16.800000+00:00,,,,,,
1482,2023-06-12 22:34:18.600000+00:00,,,,,,
1483,2023-06-12 22:34:20.400000+00:00,,,,,,
1484,2023-06-12 22:34:22.200000+00:00,,,,,,
1485,2023-06-12 22:34:24+00:00,,,,,,
1486,2023-06-12 22:34:25.800000+00:00,,,,,,
1487,2023-06-12 22:34:27.600000+00:00,,,,,,
1488,2023-06-12 22:34:29.400000+00:00,,,,,,
1489,2023-06-12 22:34:31.200000+00:00,,,,,,
1490,2023-06-12 22:34:33+00:00,,,,,,
1491,2023-06-12 22:34:34.800000+00:00,,,,,,
1492,2023-06-12 22:34:36.600000+00:00,,,,,,
1493,2023-06-12 22:34:38.400000+00:00,,,,,,
1494,2023-06-12 22:34:40.200000+00:00,,,,,,
1495,2023-06-12 22:34:42+00:00,,,,,,
1496,2023-06-12 22:34:43.800000+00:00,,,,,,
1497,2023-06-12 22:34:45.600000+00:00,,,,,,
1498,2023-06-12 22:34:47.400000+00:00,,,,,,
1499,2023-06-12 22:34:49.200000+00:00,,,,,,
1500,2023-06-12 22:34:51+00:00,,,,,,
1501,2023-06-12 22:34:52.800000+00:00,,,,,,
1502,2023-06-12 22:34:54.600000+00:00,,,,,,
1503,2023-06-12 22:34:56.400000+00:00,,,,,,
1504,2023-06-12 22:34:58.200000+00:00,,,,,,
1505,2023-06-12 22:35:00+00:00,,,,,,
1506,2023-06-12 22:35:01.800000+00:00,,,,,,
